Building_Scenario_ID,Days_After_Event,Structural_System,Occupancy_Type,Number_of_Stories,Construction_Year,Seismic_Design_Level,Site_Class,Retrofit_Level,Peak_Ground_Acceleration_g,Spectral_Acceleration_1p0s_g,Initial_Residual_Drift_Ratio_pct,Safety_Inspection_Completion_pct,Utility_Availability_pct,Structural_Repair_Completion_pct,Nonstructural_Repair_Completion_pct,Operability_Class
B070,180,Steel_Moment_Frame,Residential,7.0,1993.0,Low_Code,C,No_Retrofit,0.107,0.125,0.0,NaN,NaN,99.8,100.0,Full_Recovery
B070,240,Steel_Moment_Frame,Residential,7.0,1993.0,Low_Code,C,No_Retrofit,0.107,0.125,0.0,99.5,97.1,98.8,95.8,Full_Recovery
B070,365,Steel_Moment_Frame,Residential,7.0,1993.0,Low_Code,C,No_Retrofit,0.107,0.125,0.0,100.0,97.9,96.8,99.2,Full_Recovery
B071,0,Unreinforced_Masonry,Residential,4.0,1981.0,Low_Code,D,No_Retrofit,0.254,0.334,0.111,0.0,60.0,0.0,8.7,Unsafe_Closed
B071,1,NaN,Residential,4.0,NaN,Low_Code,D,No_Retrofit,NaN,0.334,0.111,0.0,NaN,0.0,0.0,Unsafe_Closed
B071,3,Unreinforced_Masonry,Residential,4.0,1981.0,NaN,D,No_Retrofit,0.254,0.334,0.111,14.1,72.5,0.0,2.6,Unsafe_Closed
B071,7,Unreinforced_Masonry,Residential,4.0,1981.0,Low_Code,D,No_Retrofit,0.254,0.334,0.111,48.5,79.4,5.3,5.8,Restricted_Access
B071,14,Unreinforced_Masonry,Residential,4.0,1981.0,Low_Code,D,No_Retrofit,0.254,0.334,0.111,97.0,88.3,0.6,1.8,Reoccupancy
B071,30,Unreinforced_Masonry,Residential,4.0,1981.0,Low_Code,D,No_Retrofit,0.254,0.334,NaN,100.0,97.1,11.9,15.1,Reoccupancy
B071,60,Unreinforced_Masonry,Residential,4.0,1981.0,Low_Code,D,No_Retrofit,0.254,0.334,0.111,99.4,100.0,8.8,49.3,Reoccupancy
B071,90,Unreinforced_Masonry,Residential,4.0,1981.0,Low_Code,D,NaN,0.254,0.334,0.111,96.6,NaN,22.8,94.7,Functional_Recovery
B071,120,Unreinforced_Masonry,Residential,4.0,1981.0,NaN,D,No_Retrofit,0.254,0.334,0.111,99.2,98.9,40.7,100.0,Functional_Recovery
B071,180,Unreinforced_Masonry,Residential,4.0,1981.0,Low_Code,D,No_Retrofit,0.254,0.334,0.111,99.4,99.4,85.1,100.0,Functional_Recovery
B071,240,Unreinforced_Masonry,Residential,4.0,1981.0,Low_Code,D,NaN,0.254,NaN,0.111,99.9,95.8,91.1,99.5,Functional_Recovery
B071,365,Unreinforced_Masonry,Residential,4.0,1981.0,Low_Code,NaN,No_Retrofit,0.254,0.334,NaN,100.0,100.0,99.8,100.0,Full_Recovery
B072,0,Steel_Braced_Frame,Retail,4.0,1974.0,Pre_Code,C,Partial_Retrofit,0.52,0.481,0.052,5.9,61.5,0.0,1.7,Unsafe_Closed
B072,1,NaN,Retail,4.0,1974.0,Pre_Code,C,Partial_Retrofit,0.52,0.481,0.052,6.3,66.9,0.0,1.3,Unsafe_Closed
B072,3,Steel_Braced_Frame,Retail,4.0,1974.0,NaN,C,Partial_Retrofit,0.52,0.481,0.052,5.7,69.5,0.0,7.8,Restricted_Access
B072,7,Steel_Braced_Frame,Retail,4.0,1974.0,Pre_Code,C,Partial_Retrofit,0.52,0.481,0.052,46.3,70.2,0.0,2.5,Restricted_Access
B072,14,Steel_Braced_Frame,Retail,4.0,1974.0,Pre_Code,C,Partial_Retrofit,0.52,0.481,0.052,94.9,94.5,0.0,4.4,Reoccupancy
B072,30,Steel_Braced_Frame,Retail,4.0,1974.0,Pre_Code,C,Partial_Retrofit,0.52,0.481,0.052,99.3,97.5,8.3,5.2,Reoccupancy
B072,60,Steel_Braced_Frame,Retail,4.0,1974.0,Pre_Code,C,NaN,0.52,0.481,0.052,99.6,100.0,18.3,41.5,Reoccupancy
B072,90,NaN,Retail,4.0,1974.0,Pre_Code,C,Partial_Retrofit,0.52,0.481,0.052,97.5,100.0,39.2,84.9,Functional_Recovery
B072,120,Steel_Braced_Frame,Retail,4.0,1974.0,Pre_Code,C,Partial_Retrofit,0.52,NaN,0.052,97.7,100.0,66.7,95.5,Functional_Recovery
B072,180,Steel_Braced_Frame,NaN,4.0,1974.0,Pre_Code,C,Partial_Retrofit,NaN,0.481,0.052,NaN,100.0,95.1,99.9,Full_Recovery
B072,240,Steel_Braced_Frame,Retail,NaN,1974.0,Pre_Code,C,Partial_Retrofit,0.52,NaN,0.052,97.9,100.0,98.7,100.0,Full_Recovery
B072,365,Steel_Braced_Frame,Retail,4.0,1974.0,Pre_Code,C,Partial_Retrofit,0.52,0.481,0.052,99.1,NaN,100.0,97.7,Full_Recovery
B073,0,Steel_Braced_Frame,Residential,NaN,1999.0,NaN,D,Partial_Retrofit,0.138,0.236,0.066,0.4,56.4,7.2,2.3,Unsafe_Closed
B073,1,Steel_Braced_Frame,Residential,8.0,1999.0,Low_Code,D,Partial_Retrofit,0.138,0.236,0.066,8.4,61.0,2.6,4.9,Unsafe_Closed
B073,3,Steel_Braced_Frame,Residential,8.0,1999.0,Low_Code,D,Partial_Retrofit,0.138,NaN,0.066,13.8,67.5,0.4,3.6,Restricted_Access
B073,7,NaN,NaN,NaN,1999.0,Low_Code,D,Partial_Retrofit,0.138,0.236,0.066,73.1,78.1,3.9,6.7,Reoccupancy
B073,14,Steel_Braced_Frame,Residential,8.0,1999.0,Low_Code,D,Partial_Retrofit,0.138,0.236,0.066,100.0,84.7,5.5,NaN,Reoccupancy
B073,30,Steel_Braced_Frame,Residential,8.0,NaN,Low_Code,D,Partial_Retrofit,0.138,0.236,0.066,100.0,100.0,12.0,11.6,Reoccupancy
B073,60,Steel_Braced_Frame,Residential,8.0,1999.0,Low_Code,D,Partial_Retrofit,0.138,0.236,0.066,100.0,95.4,35.8,74.3,Functional_Recovery
B073,90,Steel_Braced_Frame,Residential,8.0,1999.0,Low_Code,D,NaN,0.138,0.236,0.066,100.0,96.6,72.8,100.0,Functional_Recovery
B073,120,Steel_Braced_Frame,Residential,8.0,1999.0,Low_Code,D,Partial_Retrofit,0.138,0.236,0.066,96.6,92.5,90.3,100.0,Functional_Recovery
B073,180,Steel_Braced_Frame,Residential,8.0,1999.0,NaN,D,Partial_Retrofit,0.138,0.236,0.066,100.0,97.1,NaN,96.2,Full_Recovery
B073,240,Steel_Braced_Frame,Residential,8.0,1999.0,Low_Code,D,Partial_Retrofit,0.138,0.236,0.066,94.7,98.6,100.0,94.9,Full_Recovery
B073,365,Steel_Braced_Frame,Residential,8.0,1999.0,NaN,D,Partial_Retrofit,0.138,0.236,0.066,100.0,100.0,100.0,100.0,Full_Recovery
B074,0,Unreinforced_Masonry,Education,6.0,1950.0,Pre_Code,E,No_Retrofit,0.18,0.265,0.188,0.0,39.6,2.9,0.0,Unsafe_Closed
B074,1,Unreinforced_Masonry,Education,6.0,1950.0,Pre_Code,E,No_Retrofit,0.18,0.265,0.188,4.1,49.2,3.7,0.0,Unsafe_Closed
B074,3,Unreinforced_Masonry,Education,6.0,1950.0,Pre_Code,E,NaN,0.18,0.265,0.188,13.6,61.1,NaN,1.8,Restricted_Access
B074,7,Unreinforced_Masonry,Education,6.0,1950.0,Pre_Code,E,No_Retrofit,0.18,0.265,0.188,59.7,73.4,6.9,1.6,Restricted_Access
B074,14,Unreinforced_Masonry,Education,6.0,1950.0,Pre_Code,E,No_Retrofit,0.18,0.265,0.188,100.0,85.5,5.9,NaN,Reoccupancy
B074,30,Unreinforced_Masonry,Education,6.0,1950.0,Pre_Code,E,No_Retrofit,0.18,0.265,0.188,NaN,96.8,9.4,5.6,Reoccupancy
B074,60,Unreinforced_Masonry,Education,NaN,1950.0,Pre_Code,E,No_Retrofit,0.18,NaN,0.188,100.0,NaN,8.3,40.7,Reoccupancy
B074,90,NaN,Education,6.0,1950.0,Pre_Code,E,No_Retrofit,0.18,0.265,0.188,NaN,100.0,NaN,81.6,Reoccupancy
B074,120,Unreinforced_Masonry,Education,NaN,1950.0,Pre_Code,E,No_Retrofit,NaN,0.265,NaN,100.0,95.3,40.1,100.0,Functional_Recovery
B074,180,NaN,Education,6.0,1950.0,Pre_Code,E,No_Retrofit,0.18,0.265,0.188,98.4,100.0,78.4,95.0,Functional_Recovery
B074,240,Unreinforced_Masonry,Education,6.0,1950.0,Pre_Code,E,No_Retrofit,0.18,0.265,0.188,100.0,99.0,99.1,95.6,Full_Recovery
B074,365,Unreinforced_Masonry,Education,6.0,1950.0,Pre_Code,E,No_Retrofit,0.18,0.265,0.188,100.0,96.2,100.0,95.2,Full_Recovery
B075,0,RC_Moment_Frame,Education,9.0,1983.0,Moderate_Code,C,NaN,0.57,0.785,0.114,2.6,38.8,3.7,0.0,Unsafe_Closed
B075,1,RC_Moment_Frame,Education,9.0,1983.0,Moderate_Code,C,Partial_Retrofit,0.57,0.785,0.114,8.4,47.5,NaN,5.9,Unsafe_Closed
B075,3,RC_Moment_Frame,Education,9.0,1983.0,Moderate_Code,C,Partial_Retrofit,0.57,0.785,0.114,7.6,51.1,6.5,2.8,Unsafe_Closed
B075,7,RC_Moment_Frame,Education,NaN,NaN,Moderate_Code,C,Partial_Retrofit,0.57,0.785,NaN,23.7,NaN,6.4,NaN,Restricted_Access
B075,14,RC_Moment_Frame,Education,9.0,1983.0,Moderate_Code,C,Partial_Retrofit,0.57,0.785,0.114,68.4,80.1,7.7,8.1,Restricted_Access
B075,30,RC_Moment_Frame,Education,9.0,1983.0,NaN,C,Partial_Retrofit,0.57,0.785,NaN,NaN,97.6,4.6,3.0,Reoccupancy
B075,60,RC_Moment_Frame,Education,9.0,1983.0,Moderate_Code,C,Partial_Retrofit,0.57,0.785,0.114,98.0,100.0,8.1,9.6,Reoccupancy
B075,90,RC_Moment_Frame,Education,NaN,1983.0,Moderate_Code,C,Partial_Retrofit,0.57,0.785,0.114,100.0,98.8,16.4,26.2,Reoccupancy
B075,120,RC_Moment_Frame,Education,9.0,1983.0,Moderate_Code,C,Partial_Retrofit,0.57,0.785,0.114,100.0,100.0,29.9,52.4,Reoccupancy
B075,180,RC_Moment_Frame,Education,9.0,1983.0,Moderate_Code,C,Partial_Retrofit,0.57,0.785,0.114,NaN,93.0,57.2,88.9,Functional_Recovery
B075,240,NaN,Education,9.0,1983.0,Moderate_Code,C,Partial_Retrofit,NaN,0.785,0.114,99.3,99.1,84.6,97.3,Functional_Recovery
B075,365,RC_Moment_Frame,Education,9.0,1983.0,Moderate_Code,C,Partial_Retrofit,0.57,0.785,0.114,98.3,99.7,99.2,97.3,Full_Recovery
B076,0,NaN,Residential,13.0,1966.0,Pre_Code,D,Partial_Retrofit,0.524,0.892,0.781,1.3,NaN,0.0,2.9,Unsafe_Closed
B076,1,RC_Moment_Frame,NaN,13.0,1966.0,Pre_Code,D,Partial_Retrofit,0.524,0.892,0.781,4.7,9.0,0.0,0.0,Unsafe_Closed
B076,3,RC_Moment_Frame,Residential,13.0,1966.0,Pre_Code,D,Partial_Retrofit,0.524,0.892,0.781,5.9,18.8,5.0,4.2,Unsafe_Closed
B076,7,RC_Moment_Frame,Residential,13.0,1966.0,Pre_Code,D,Partial_Retrofit,0.524,0.892,0.781,9.2,36.9,4.7,3.0,Unsafe_Closed
B076,14,RC_Moment_Frame,Residential,13.0,1966.0,Pre_Code,D,Partial_Retrofit,NaN,0.892,0.781,21.6,50.8,5.5,7.4,Unsafe_Closed
B076,30,RC_Moment_Frame,Residential,13.0,1966.0,Pre_Code,D,Partial_Retrofit,NaN,0.892,0.781,75.9,73.4,1.7,1.5,Restricted_Access
B076,60,RC_Moment_Frame,Residential,13.0,1966.0,Pre_Code,NaN,Partial_Retrofit,0.524,0.892,0.781,100.0,99.1,1.8,4.6,Restricted_Access
B076,90,RC_Moment_Frame,Residential,13.0,1966.0,Pre_Code,D,Partial_Retrofit,0.524,0.892,0.781,91.5,95.0,4.1,4.5,Restricted_Access
B076,120,RC_Moment_Frame,Residential,13.0,1966.0,Pre_Code,D,Partial_Retrofit,0.524,0.892,0.781,98.0,100.0,7.2,13.4,Restricted_Access
B076,180,RC_Moment_Frame,Residential,13.0,1966.0,Pre_Code,D,Partial_Retrofit,0.524,0.892,0.781,100.0,93.0,10.4,34.0,Restricted_Access
B076,240,RC_Moment_Frame,Residential,NaN,1966.0,Pre_Code,D,Partial_Retrofit,0.524,0.892,NaN,100.0,96.0,NaN,60.3,Restricted_Access
B076,365,RC_Moment_Frame,Residential,13.0,1966.0,Pre_Code,D,Partial_Retrofit,NaN,NaN,0.781,100.0,95.4,34.8,95.5,Restricted_Access
B077,0,RC_Moment_Frame,Office,7.0,2006.0,Low_Code,C,Partial_Retrofit,0.174,0.211,0.04,5.3,68.1,0.0,0.0,Unsafe_Closed
B077,1,RC_Moment_Frame,Office,7.0,2006.0,NaN,C,Partial_Retrofit,0.174,0.211,0.04,NaN,72.1,4.5,0.5,Unsafe_Closed
B077,3,RC_Moment_Frame,Office,7.0,2006.0,Low_Code,C,Partial_Retrofit,0.174,0.211,NaN,15.3,NaN,NaN,1.6,Restricted_Access
B077,7,RC_Moment_Frame,Office,NaN,2006.0,Low_Code,C,Partial_Retrofit,0.174,0.211,0.04,48.9,78.8,2.2,2.7,Restricted_Access
B077,14,RC_Moment_Frame,Office,7.0,2006.0,Low_Code,C,Partial_Retrofit,0.174,NaN,0.04,98.5,92.1,6.4,2.0,Reoccupancy
B077,30,RC_Moment_Frame,Office,7.0,2006.0,Low_Code,C,Partial_Retrofit,0.174,0.211,NaN,100.0,100.0,3.6,12.1,Reoccupancy
B077,60,NaN,Office,7.0,2006.0,Low_Code,C,Partial_Retrofit,0.174,0.211,0.04,98.4,97.3,17.9,NaN,Reoccupancy
B077,90,RC_Moment_Frame,Office,NaN,2006.0,Low_Code,C,Partial_Retrofit,NaN,0.211,0.04,100.0,99.3,39.3,93.5,Functional_Recovery
B077,120,RC_Moment_Frame,NaN,7.0,2006.0,Low_Code,C,Partial_Retrofit,0.174,0.211,0.04,100.0,99.0,67.5,95.5,Functional_Recovery
B077,180,RC_Moment_Frame,NaN,7.0,2006.0,Low_Code,C,Partial_Retrofit,0.174,0.211,0.04,97.6,100.0,93.2,94.2,Full_Recovery
B077,240,RC_Moment_Frame,Office,7.0,2006.0,Low_Code,C,Partial_Retrofit,0.174,0.211,0.04,97.5,95.6,100.0,100.0,Full_Recovery
B077,365,RC_Moment_Frame,Office,7.0,2006.0,Low_Code,C,Partial_Retrofit,NaN,0.211,0.04,100.0,NaN,100.0,100.0,Full_Recovery
B078,0,Unreinforced_Masonry,Office,2.0,NaN,Low_Code,D,Extensive_Retrofit,0.22,0.343,NaN,8.2,51.1,0.0,0.0,Unsafe_Closed
B078,1,Unreinforced_Masonry,Office,2.0,1954.0,Low_Code,D,Extensive_Retrofit,0.22,0.343,0.061,0.0,56.9,0.0,6.8,Unsafe_Closed
B078,3,Unreinforced_Masonry,NaN,2.0,1954.0,Low_Code,D,Extensive_Retrofit,0.22,0.343,NaN,11.3,NaN,3.9,0.0,Unsafe_Closed
B078,7,NaN,Office,2.0,1954.0,Low_Code,D,Extensive_Retrofit,0.22,0.343,0.061,37.0,72.9,5.1,0.0,Restricted_Access
B078,14,Unreinforced_Masonry,Office,2.0,1954.0,NaN,D,Extensive_Retrofit,0.22,0.343,0.061,97.6,NaN,2.9,1.6,Reoccupancy
B078,30,Unreinforced_Masonry,Office,2.0,1954.0,Low_Code,D,NaN,0.22,0.343,0.061,100.0,100.0,3.9,8.6,Reoccupancy
B078,60,Unreinforced_Masonry,Office,2.0,1954.0,Low_Code,D,Extensive_Retrofit,0.22,0.343,0.061,96.6,98.1,14.3,26.6,Reoccupancy
B078,90,Unreinforced_Masonry,Office,2.0,1954.0,Low_Code,D,Extensive_Retrofit,0.22,0.343,0.061,100.0,97.7,27.3,75.8,Functional_Recovery
B078,120,Unreinforced_Masonry,Office,2.0,1954.0,Low_Code,D,Extensive_Retrofit,0.22,0.343,0.061,99.4,NaN,52.2,97.5,Functional_Recovery
B078,180,Unreinforced_Masonry,NaN,2.0,1954.0,NaN,D,Extensive_Retrofit,NaN,0.343,0.061,95.9,100.0,94.0,100.0,Full_Recovery
B078,240,Unreinforced_Masonry,Office,2.0,1954.0,Low_Code,D,Extensive_Retrofit,0.22,0.343,0.061,97.0,94.5,100.0,97.3,Full_Recovery
B078,365,Unreinforced_Masonry,Office,2.0,1954.0,Low_Code,D,Extensive_Retrofit,0.22,0.343,0.061,100.0,98.8,100.0,NaN,Full_Recovery
B079,0,RC_Moment_Frame,Residential,4.0,1982.0,Moderate_Code,C,Extensive_Retrofit,0.374,0.394,0.114,1.0,62.4,1.7,7.7,Unsafe_Closed
B079,1,RC_Moment_Frame,Residential,4.0,1982.0,Moderate_Code,C,Extensive_Retrofit,0.374,0.394,0.114,10.7,59.3,1.1,0.0,Unsafe_Closed
B079,3,RC_Moment_Frame,Residential,4.0,1982.0,Moderate_Code,C,Extensive_Retrofit,0.374,0.394,0.114,9.6,NaN,6.7,5.8,Restricted_Access
B079,7,RC_Moment_Frame,Residential,4.0,1982.0,Moderate_Code,C,Extensive_Retrofit,0.374,0.394,0.114,42.6,76.1,0.0,0.0,Restricted_Access
B079,14,RC_Moment_Frame,Residential,4.0,1982.0,NaN,C,Extensive_Retrofit,0.374,0.394,0.114,90.7,91.8,2.1,4.5,Reoccupancy
B079,30,RC_Moment_Frame,Residential,4.0,1982.0,Moderate_Code,C,Extensive_Retrofit,0.374,0.394,0.114,100.0,96.3,7.3,2.3,Reoccupancy
B079,60,RC_Moment_Frame,Residential,4.0,1982.0,Moderate_Code,C,Extensive_Retrofit,0.374,0.394,0.114,100.0,99.4,20.8,34.7,Reoccupancy
B079,90,RC_Moment_Frame,Residential,4.0,1982.0,Moderate_Code,C,Extensive_Retrofit,0.374,0.394,0.114,97.7,100.0,44.3,NaN,Functional_Recovery
B079,120,RC_Moment_Frame,Residential,4.0,1982.0,Moderate_Code,C,Extensive_Retrofit,0.374,0.394,0.114,96.8,NaN,75.0,91.9,Functional_Recovery
B079,180,RC_Moment_Frame,Residential,4.0,1982.0,Moderate_Code,C,Extensive_Retrofit,0.374,0.394,0.114,98.2,99.5,94.4,100.0,Full_Recovery
B079,240,RC_Moment_Frame,Residential,4.0,1982.0,Moderate_Code,C,Extensive_Retrofit,0.374,0.394,0.114,NaN,92.1,92.1,98.6,Full_Recovery
B079,365,RC_Moment_Frame,Residential,4.0,1982.0,Moderate_Code,NaN,Extensive_Retrofit,NaN,0.394,0.114,100.0,100.0,NaN,100.0,Full_Recovery
B080,0,Steel_Moment_Frame,Retail,2.0,2004.0,High_Code,C,No_Retrofit,0.846,0.879,0.165,2.9,22.4,0.5,1.5,Unsafe_Closed
B080,1,Steel_Moment_Frame,Retail,2.0,2004.0,High_Code,C,No_Retrofit,0.846,0.879,0.165,NaN,34.0,1.8,0.0,Unsafe_Closed
B080,3,Steel_Moment_Frame,Retail,2.0,2004.0,High_Code,C,NaN,0.846,0.879,0.165,5.0,42.3,0.2,2.1,Unsafe_Closed
B080,7,Steel_Moment_Frame,Retail,2.0,2004.0,High_Code,NaN,NaN,0.846,NaN,0.165,13.7,58.7,1.5,1.3,Unsafe_Closed
B080,14,NaN,Retail,2.0,2004.0,High_Code,C,NaN,0.846,0.879,0.165,44.2,68.9,2.4,2.7,Restricted_Access
B080,30,Steel_Moment_Frame,Retail,2.0,2004.0,High_Code,C,No_Retrofit,0.846,0.879,0.165,100.0,88.2,2.8,4.2,Reoccupancy
B080,60,Steel_Moment_Frame,Retail,2.0,2004.0,High_Code,C,No_Retrofit,0.846,0.879,0.165,99.9,100.0,3.4,7.4,Reoccupancy
B080,90,Steel_Moment_Frame,Retail,2.0,NaN,High_Code,C,No_Retrofit,0.846,0.879,0.165,NaN,96.4,12.3,15.1,Reoccupancy
B080,120,Steel_Moment_Frame,Retail,2.0,2004.0,High_Code,C,No_Retrofit,0.846,0.879,0.165,96.8,100.0,18.9,39.2,Reoccupancy
B080,180,Steel_Moment_Frame,Retail,2.0,2004.0,High_Code,C,No_Retrofit,NaN,0.879,NaN,96.9,100.0,50.7,87.4,Functional_Recovery
B080,240,Steel_Moment_Frame,Retail,2.0,2004.0,High_Code,C,No_Retrofit,0.846,0.879,0.165,100.0,100.0,74.7,93.1,Functional_Recovery
B080,365,Steel_Moment_Frame,Retail,2.0,NaN,High_Code,C,No_Retrofit,0.846,0.879,0.165,99.0,94.8,100.0,94.9,Full_Recovery
B081,0,Steel_Braced_Frame,Office,3.0,1974.0,Pre_Code,D,No_Retrofit,0.767,0.854,0.282,2.4,16.5,0.0,0.0,Unsafe_Closed
B081,1,Steel_Braced_Frame,Office,3.0,1974.0,Pre_Code,D,No_Retrofit,NaN,0.854,0.282,4.1,26.9,7.7,4.2,Unsafe_Closed
B081,3,Steel_Braced_Frame,Office,3.0,1974.0,Pre_Code,D,No_Retrofit,NaN,0.854,NaN,10.9,39.0,4.7,4.1,Unsafe_Closed
B081,7,Steel_Braced_Frame,Office,NaN,1974.0,Pre_Code,D,No_Retrofit,0.767,0.854,0.282,12.7,49.7,0.0,1.1,Unsafe_Closed
B081,14,Steel_Braced_Frame,Office,3.0,1974.0,Pre_Code,NaN,No_Retrofit,0.767,0.854,0.282,44.7,68.3,6.6,3.3,Restricted_Access
B081,30,Steel_Braced_Frame,Office,NaN,1974.0,Pre_Code,NaN,No_Retrofit,0.767,0.854,0.282,100.0,NaN,3.6,8.6,Restricted_Access
B081,60,Steel_Braced_Frame,Office,3.0,1974.0,Pre_Code,D,No_Retrofit,0.767,0.854,0.282,100.0,90.8,6.4,10.2,Reoccupancy
B081,90,Steel_Braced_Frame,Office,3.0,1974.0,Pre_Code,D,No_Retrofit,0.767,0.854,0.282,100.0,97.5,6.2,14.1,Reoccupancy
B081,120,Steel_Braced_Frame,Office,3.0,1974.0,Pre_Code,D,No_Retrofit,0.767,0.854,0.282,96.7,100.0,9.8,31.4,Reoccupancy
B081,180,Steel_Braced_Frame,Office,3.0,1974.0,Pre_Code,D,No_Retrofit,0.767,0.854,0.282,NaN,100.0,28.7,80.9,Reoccupancy
B081,240,Steel_Braced_Frame,Office,NaN,1974.0,Pre_Code,D,No_Retrofit,0.767,NaN,0.282,100.0,100.0,45.1,92.2,Functional_Recovery
B081,365,Steel_Braced_Frame,Office,3.0,1974.0,Pre_Code,D,No_Retrofit,0.767,0.854,0.282,97.7,100.0,83.8,94.4,Functional_Recovery
B082,0,Steel_Braced_Frame,Residential,8.0,1979.0,Low_Code,C,Partial_Retrofit,NaN,0.673,0.116,7.4,52.8,2.4,NaN,Unsafe_Closed
B082,1,Steel_Braced_Frame,Residential,8.0,1979.0,Low_Code,C,Partial_Retrofit,0.591,0.673,0.116,9.2,52.5,0.6,NaN,Unsafe_Closed
B082,3,Steel_Braced_Frame,Residential,8.0,1979.0,NaN,C,Partial_Retrofit,0.591,0.673,NaN,6.0,64.6,0.0,2.2,Restricted_Access
B082,7,Steel_Braced_Frame,Residential,8.0,1979.0,Low_Code,C,Partial_Retrofit,0.591,0.673,0.116,35.5,70.7,2.7,4.1,Restricted_Access
B082,14,NaN,Residential,8.0,1979.0,Low_Code,C,Partial_Retrofit,NaN,0.673,0.116,88.2,87.5,8.0,4.7,Reoccupancy
B082,30,Steel_Braced_Frame,Residential,8.0,1979.0,Low_Code,C,Partial_Retrofit,NaN,0.673,0.116,94.5,100.0,2.7,11.4,Reoccupancy
B082,60,Steel_Braced_Frame,Residential,8.0,1979.0,Low_Code,C,Partial_Retrofit,0.591,0.673,0.116,97.9,100.0,9.9,28.1,Reoccupancy
B082,90,Steel_Braced_Frame,Residential,NaN,NaN,Low_Code,C,Partial_Retrofit,NaN,0.673,0.116,93.5,99.6,24.5,57.0,Functional_Recovery
B082,120,Steel_Braced_Frame,Residential,NaN,1979.0,Low_Code,C,Partial_Retrofit,0.591,0.673,0.116,100.0,100.0,36.7,87.0,Functional_Recovery
B082,180,Steel_Braced_Frame,Residential,8.0,1979.0,Low_Code,C,Partial_Retrofit,0.591,0.673,0.116,100.0,100.0,86.5,98.6,Functional_Recovery
B082,240,Steel_Braced_Frame,Residential,8.0,1979.0,Low_Code,C,Partial_Retrofit,NaN,0.673,0.116,99.7,97.2,95.1,100.0,Full_Recovery
B082,365,Steel_Braced_Frame,Residential,8.0,NaN,Low_Code,C,Partial_Retrofit,0.591,0.673,0.116,NaN,100.0,98.3,100.0,Full_Recovery
B083,0,RC_Shear_Wall,Office,11.0,1995.0,High_Code,D,No_Retrofit,0.833,1.172,0.178,5.9,31.8,2.4,0.0,Unsafe_Closed
B083,1,RC_Shear_Wall,Office,11.0,1995.0,High_Code,D,No_Retrofit,0.833,1.172,0.178,0.5,31.0,0.0,3.7,Unsafe_Closed
B083,3,RC_Shear_Wall,Office,11.0,1995.0,High_Code,D,No_Retrofit,0.833,1.172,0.178,7.8,41.7,3.5,0.3,Unsafe_Closed
B083,7,RC_Shear_Wall,NaN,11.0,1995.0,High_Code,D,No_Retrofit,0.833,1.172,NaN,17.2,57.1,2.6,1.2,Unsafe_Closed
B083,14,RC_Shear_Wall,Office,11.0,1995.0,High_Code,D,No_Retrofit,0.833,1.172,NaN,71.6,71.6,0.9,14.0,Restricted_Access
B083,30,NaN,Office,11.0,1995.0,High_Code,D,No_Retrofit,0.833,NaN,0.178,100.0,88.8,6.7,3.7,Reoccupancy
B083,60,RC_Shear_Wall,NaN,11.0,1995.0,High_Code,D,No_Retrofit,0.833,1.172,NaN,NaN,100.0,9.9,11.0,Reoccupancy
B083,90,NaN,Office,11.0,1995.0,High_Code,D,No_Retrofit,0.833,1.172,0.178,100.0,100.0,20.0,31.5,Reoccupancy
B083,120,RC_Shear_Wall,Office,11.0,1995.0,High_Code,D,No_Retrofit,0.833,1.172,0.178,96.2,99.6,33.1,56.4,Reoccupancy
B083,180,RC_Shear_Wall,Office,11.0,1995.0,NaN,D,No_Retrofit,0.833,1.172,0.178,NaN,100.0,71.5,88.2,Functional_Recovery
B083,240,RC_Shear_Wall,Office,11.0,NaN,High_Code,D,No_Retrofit,0.833,1.172,0.178,NaN,98.6,91.1,100.0,Functional_Recovery
B083,365,RC_Shear_Wall,NaN,11.0,1995.0,High_Code,D,No_Retrofit,0.833,1.172,0.178,99.7,100.0,100.0,99.3,Full_Recovery
B084,0,RC_Shear_Wall,Retail,NaN,1952.0,Pre_Code,D,Partial_Retrofit,0.557,0.874,0.218,0.0,30.6,4.3,4.1,Unsafe_Closed
B084,1,RC_Shear_Wall,Retail,13.0,1952.0,Pre_Code,NaN,Partial_Retrofit,0.557,0.874,0.218,2.2,28.8,5.7,4.2,Unsafe_Closed
B084,3,RC_Shear_Wall,Retail,13.0,1952.0,Pre_Code,D,Partial_Retrofit,0.557,0.874,0.218,5.2,36.2,2.4,0.2,Unsafe_Closed
B084,7,RC_Shear_Wall,Retail,13.0,1952.0,Pre_Code,D,Partial_Retrofit,0.557,NaN,0.218,10.7,53.4,1.8,0.0,Unsafe_Closed
B084,14,NaN,Retail,13.0,1952.0,Pre_Code,D,NaN,0.557,0.874,0.218,NaN,71.2,0.0,NaN,Restricted_Access
B084,30,RC_Shear_Wall,Retail,13.0,NaN,NaN,D,Partial_Retrofit,0.557,0.874,0.218,95.7,94.2,2.1,7.6,Restricted_Access
B084,60,RC_Shear_Wall,Retail,13.0,1952.0,Pre_Code,D,Partial_Retrofit,0.557,0.874,0.218,100.0,100.0,10.3,9.9,Reoccupancy
B084,90,RC_Shear_Wall,Retail,13.0,1952.0,Pre_Code,D,Partial_Retrofit,0.557,0.874,0.218,100.0,96.1,10.3,14.3,Reoccupancy
